Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-m3e1,branch-sizd,branch-yuxs,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Left Arm,Spreadsheet: Right Arm,Spreadsheet: Left SR,Spreadsheet: Right SR,Spreadsheet: Left Payoff,Spreadsheet: Right Payoff,Spreadsheet: Condition,Spreadsheet: randomise_trials,Spreadsheet: block_flag,Spreadsheet: Win,Spreadsheet: Left Payoff Text,Spreadsheet: Right Payoff Text,Spreadsheet: Win Text,Manipulation: Spreadsheet,Store: greenBox.png,Store: blueBox.png,Store: points
15,1720175635040,05/07/2024 10:33:55,1720179235040,1,05/07/2024 12:33:55,172913,29,task-c2ir,,38767738,BLIND,11376225,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,2-Armed Bandit (rehearsal),5,B,Consent,eligible,Spreadsheet1,Spreadsheet1,4,Trial,Fixation,gnptrq,1,continue,,966.8000000000029,966.8000000000029,966.8000000000029,966.8000000000029,966.8000000000029,966.8000000000029,1,966.8000000000029,0,0,,Fixation Timing,Fixation,1,object-7,Trial,greenBox.png,blueBox.png,**R**,**S**,5,4,Win S = R,6,6,1,# You **won 5** points,# You **won 4** points,# Winning,,,,
16,1720175635893,05/07/2024 10:33:55,1720179235893,1,05/07/2024 12:33:55,172913,29,task-c2ir,,38767738,BLIND,11376225,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,2-Armed Bandit (rehearsal),5,B,Consent,eligible,Spreadsheet1,Spreadsheet1,4,Trial,Bandits,91qg1k,2,response,blueBox.png,852.8999999761581,849.8000000000029,852.8999999761581,852.8999999761581,849.8000000000029,852.8999999761581,1,852.8999999761581,0,0,,Click Response,Right SR,4,object-20,Trial,greenBox.png,blueBox.png,**R**,**S**,5,4,Win S = R,6,6,1,# You **won 5** points,# You **won 4** points,# Winning,,,,
17,1720175639889,05/07/2024 10:33:59,1720179239889,1,05/07/2024 12:33:59,172913,29,task-c2ir,,38767738,BLIND,11376225,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,2-Armed Bandit (rehearsal),5,B,Consent,eligible,Spreadsheet1,Spreadsheet1,4,Trial,Feedback Right,g47dtj,3,timedOut,,4000.3999999284715,3999.699999999997,4000.3999999284715,4000.3999999284715,3999.699999999997,4000.3999999284715,1,4000.3999999284715,0,0,,Time Limit,screen,0,screen,Trial,greenBox.png,blueBox.png,**R**,**S**,5,4,Win S = R,6,6,1,# You **won 5** points,# You **won 4** points,# Winning,,,,
18,1720175650773,05/07/2024 10:34:10,1720179250773,1,05/07/2024 12:34:10,172913,29,task-c2ir,,38767738,BLIND,11376225,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,2-Armed Bandit (rehearsal),5,B,Consent,eligible,Spreadsheet1,Spreadsheet1,1,SR Losing,Screen 1,1mwqw5,1,continue,,10885,10883.100000000006,10885,10885,10883.100000000006,10885,1,10885,0,0,,Click To Continue,Continue Button,2,object-194,SR Losing,,,,,,,,,,,,,,,,,
19,1720175651739,05/07/2024 10:34:11,1720179251739,1,05/07/2024 12:34:11,172913,29,task-c2ir,,38767738,BLIND,11376225,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,2-Armed Bandit (rehearsal),5,B,Consent,eligible,Spreadsheet1,Spreadsheet1,5,Trial,Fixation,gnptrq,1,continue,,966.6999999999971,966.6999999999971,966.6999999999971,966.6999999999971,966.6999999999971,966.6999999999971,1,966.6999999999971,0,0,,Fixation Timing,Fixation,1,object-7,Trial,blueBox.png,greenBox.png,**S**,**R**,-4,-7,Lose S = R,1,1,0,# You **lost 4** points,# You **lost 7** points,# Losing,,,,
20,1720175653185,05/07/2024 10:34:13,1720179253185,1,05/07/2024 12:34:13,172913,29,task-c2ir,,38767738,BLIND,11376225,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,2-Armed Bandit (rehearsal),5,B,Consent,eligible,Spreadsheet1,Spreadsheet1,5,Trial,Bandits,91qg1k,2,response,greenBox.png,1445.9999999523134,1433.0999999999913,1445.9999999523134,1445.9999999523134,1433.0999999999913,1445.9999999523134,1,1445.9999999523134,0,0,,Click Response,Right SR,4,object-20,Trial,blueBox.png,greenBox.png,**S**,**R**,-4,-7,Lose S = R,1,1,0,# You **lost 4** points,# You **lost 7** points,# Losing,,,,
21,1720175657173,05/07/2024 10:34:17,1720179257173,1,05/07/2024 12:34:17,172913,29,task-c2ir,,38767738,BLIND,11376225,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,2-Armed Bandit (rehearsal),5,B,Consent,eligible,Spreadsheet1,Spreadsheet1,5,Trial,Feedback Right,g47dtj,3,timedOut,,4001.1999999046384,4000,4001.1999999046384,4001.1999999046384,4000,4001.1999999046384,1,4001.1999999046384,0,0,,Time Limit,screen,0,screen,Trial,blueBox.png,greenBox.png,**S**,**R**,-4,-7,Lose S = R,1,1,0,# You **lost 4** points,# You **lost 7** points,# Losing,,,,
22,1720175658138,05/07/2024 10:34:18,1720179258138,1,05/07/2024 12:34:18,172913,29,task-c2ir,,38767738,BLIND,11376225,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,2-Armed Bandit (rehearsal),5,B,Consent,eligible,Spreadsheet1,Spreadsheet1,6,Trial,Fixation,gnptrq,1,continue,,966.3000000000029,966.3000000000029,966.3000000000029,966.3000000000029,966.3000000000029,966.3000000000029,1,966.3000000000029,0,0,,Fixation Timing,Fixation,1,object-7,Trial,blueBox.png,greenBox.png,**S**,**R**,-4,-1,Lose S = R,1,1,0,# You **lost 4** points,# You **lost 1** point,# Losing,,,,
23,1720175658747,05/07/2024 10:34:18,1720179258747,1,05/07/2024 12:34:18,172913,29,task-c2ir,,38767738,BLIND,11376225,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,2-Armed Bandit (rehearsal),5,B,Consent,eligible,Spreadsheet1,Spreadsheet1,6,Trial,Bandits,91qg1k,2,response,blueBox.png,609.4999999284773,600.1000000000058,609.4999999284773,609.4999999284773,600.1000000000058,609.4999999284773,1,609.4999999284773,0,0,,Click Response,Left Arm,1,object-17,Trial,blueBox.png,greenBox.png,**S**,**R**,-4,-1,Lose S = R,1,1,0,# You **lost 4** points,# You **lost 1** point,# Losing,,,,
24,1720175662740,05/07/2024 10:34:22,1720179262740,1,05/07/2024 12:34:22,172913,29,task-c2ir,,38767738,BLIND,11376225,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,2-Armed Bandit (rehearsal),5,B,Consent,eligible,Spreadsheet1,Spreadsheet1,6,Trial,Feedback Left,n9r2n7,3,timedOut,,4002.3999999284715,4000,4002.3999999284715,4002.3999999284715,4000,4002.3999999284715,1,4002.3999999284715,0,0,,Time Limit,screen,0,screen,Trial,blueBox.png,greenBox.png,**S**,**R**,-4,-1,Lose S = R,1,1,0,# You **lost 4** points,# You **lost 1** point,# Losing,,,,
25,1720175663704,05/07/2024 10:34:23,1720179263704,1,05/07/2024 12:34:23,172913,29,task-c2ir,,38767738,BLIND,11376225,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,2-Armed Bandit (rehearsal),5,B,Consent,eligible,Spreadsheet1,Spreadsheet1,7,Trial,Fixation,gnptrq,1,continue,,966.3999999999942,966.3999999999942,966.3999999999942,966.3999999999942,966.3999999999942,966.3999999999942,1,966.3999999999942,0,0,,Fixation Timing,Fixation,1,object-7,Trial,blueBox.png,greenBox.png,**S**,**R**,-4,-5,Lose S = R,1,1,0,# You **lost 4** points,# You **lost 5** points,# Losing,,,,
26,1720175664335,05/07/2024 10:34:24,1720179264335,1,05/07/2024 12:34:24,172913,29,task-c2ir,,38767738,BLIND,11376225,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,2-Armed Bandit (rehearsal),5,B,Consent,eligible,Spreadsheet1,Spreadsheet1,7,Trial,Bandits,91qg1k,2,response,blueBox.png,630.3999999046355,616.8000000000029,630.3999999046355,630.3999999046355,616.8000000000029,630.3999999046355,1,630.3999999046355,0,0,,Click Response,Left Arm,1,object-17,Trial,blueBox.png,greenBox.png,**S**,**R**,-4,-5,Lose S = R,1,1,0,# You **lost 4** points,# You **lost 5** points,# Losing,,,,
27,1720175668321,05/07/2024 10:34:28,1720179268321,1,05/07/2024 12:34:28,172913,29,task-c2ir,,38767738,BLIND,11376225,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,2-Armed Bandit (rehearsal),5,B,Consent,eligible,Spreadsheet1,Spreadsheet1,7,Trial,Feedback Left,n9r2n7,3,timedOut,,4000.2999999523163,3999.600000000006,4000.2999999523163,4000.2999999523163,3999.600000000006,4000.2999999523163,1,4000.2999999523163,0,0,,Time Limit,screen,0,screen,Trial,blueBox.png,greenBox.png,**S**,**R**,-4,-5,Lose S = R,1,1,0,# You **lost 4** points,# You **lost 5** points,# Losing,,,,
28,1720175669288,05/07/2024 10:34:29,1720179269288,1,05/07/2024 12:34:29,172913,29,task-c2ir,,38767738,BLIND,11376225,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,2-Armed Bandit (rehearsal),5,B,Consent,eligible,Spreadsheet1,Spreadsheet1,8,Trial,Fixation,gnptrq,1,continue,,966.8999999999942,966.8999999999942,966.8999999999942,966.8999999999942,966.8999999999942,966.8999999999942,1,966.8999999999942,0,0,,Fixation Timing,Fixation,1,object-7,Trial,blueBox.png,greenBox.png,**S**,**R**,-4,-3,Lose S = R,1,1,0,# You **lost 4** points,# You **lost 3** point,# Losing,,,,
29,1720175669804,05/07/2024 10:34:29,1720179269804,1,05/07/2024 12:34:29,172913,29,task-c2ir,,38767738,BLIND,11376225,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,2-Armed Bandit (rehearsal),5,B,Consent,eligible,Spreadsheet1,Spreadsheet1,8,Trial,Bandits,91qg1k,2,response,greenBox.png,516.1999999284744,499.8000000000029,516.1999999284744,516.1999999284744,499.8000000000029,516.1999999284744,1,516.1999999284744,0,0,,Click Response,Right SR,4,object-20,Trial,blueBox.png,greenBox.png,**S**,**R**,-4,-3,Lose S = R,1,1,0,# You **lost 4** points,# You **lost 3** point,# Losing,,,,
30,1720175673788,05/07/2024 10:34:33,1720179273788,1,05/07/2024 12:34:33,172913,29,task-c2ir,,38767738,BLIND,11376225,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,2-Armed Bandit (rehearsal),5,B,Consent,eligible,Spreadsheet1,Spreadsheet1,8,Trial,Feedback Right,g47dtj,3,timedOut,,4001.4999999523134,4000.399999999994,4001.4999999523134,4001.4999999523134,4000.399999999994,4001.4999999523134,1,4001.4999999523134,0,0,,Time Limit,screen,0,screen,Trial,blueBox.png,greenBox.png,**S**,**R**,-4,-3,Lose S = R,1,1,0,# You **lost 4** points,# You **lost 3** point,# Losing,,,,
31,1720175680962,05/07/2024 10:34:40,1720179280962,1,05/07/2024 12:34:40,172913,29,task-c2ir,,38767738,BLIND,11376225,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,2-Armed Bandit (rehearsal),5,B,Consent,eligible,Spreadsheet1,Spreadsheet1,1,rR Winning,Screen 1,qjquks,1,continue,,7174.699999976161,7166,7174.699999976161,7174.699999976161,7166,7174.699999976161,1,7174.699999976161,0,0,,Click To Continue,Continue Button,2,object-206,rR Winning,,,,,,,,,,,,,,,,,
32,1720175681920,05/07/2024 10:34:41,1720179281920,1,05/07/2024 12:34:41,172913,29,task-c2ir,,38767738,BLIND,11376225,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,2-Armed Bandit (rehearsal),5,B,Consent,eligible,Spreadsheet1,Spreadsheet1,9,Trial,Fixation,gnptrq,1,continue,,966.4000000000087,966.4000000000087,966.4000000000087,966.4000000000087,966.4000000000087,966.4000000000087,1,966.4000000000087,0,0,,Fixation Timing,Fixation,1,object-7,Trial,greenBox.png,blueBox.png,**R**,**r**,7,5,Win r = R,16,16,1,# You **won 7** points,# You **won 5** points,# Winning,,,,
33,1720175683546,05/07/2024 10:34:43,1720179283546,1,05/07/2024 12:34:43,172913,29,task-c2ir,,38767738,BLIND,11376225,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,2-Armed Bandit (rehearsal),5,B,Consent,eligible,Spreadsheet1,Spreadsheet1,9,Trial,Bandits,91qg1k,2,response,greenBox.png,1626.3999999999942,1616.699999999997,1626.3999999999942,1626.3999999999942,1616.699999999997,1626.3999999999942,1,1626.3999999999942,0,0,,Click Response,Left Arm,1,object-17,Trial,greenBox.png,blueBox.png,**R**,**r**,7,5,Win r = R,16,16,1,# You **won 7** points,# You **won 5** points,# Winning,,,,
34,1720175687537,05/07/2024 10:34:47,1720179287537,1,05/07/2024 12:34:47,172913,29,task-c2ir,,38767738,BLIND,11376225,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,2-Armed Bandit (rehearsal),5,B,Consent,eligible,Spreadsheet1,Spreadsheet1,9,Trial,Feedback Left,n9r2n7,3,timedOut,,4000.2999999046297,3999.800000000003,4000.2999999046297,4000.2999999046297,3999.800000000003,4000.2999999046297,1,4000.2999999046297,0,0,,Time Limit,screen,0,screen,Trial,greenBox.png,blueBox.png,**R**,**r**,7,5,Win r = R,16,16,1,# You **won 7** points,# You **won 5** points,# Winning,,,,
35,1720175688503,05/07/2024 10:34:48,1720179288503,1,05/07/2024 12:34:48,172913,29,task-c2ir,,38767738,BLIND,11376225,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,2-Armed Bandit (rehearsal),5,B,Consent,eligible,Spreadsheet1,Spreadsheet1,10,Trial,Fixation,gnptrq,1,continue,,966.5999999999913,966.5999999999913,966.5999999999913,966.5999999999913,966.5999999999913,966.5999999999913,1,966.5999999999913,0,0,,Fixation Timing,Fixation,1,object-7,Trial,greenBox.png,blueBox.png,**R**,**r**,1,3,Win r = R,16,16,1,# You **won 1** point,# You **won 3** point,# Winning,,,,
36,1720175688877,05/07/2024 10:34:48,1720179288877,1,05/07/2024 12:34:48,172913,29,task-c2ir,,38767738,BLIND,11376225,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,2-Armed Bandit (rehearsal),5,B,Consent,eligible,Spreadsheet1,Spreadsheet1,10,Trial,Bandits,91qg1k,2,response,blueBox.png,374.19999997616105,366.8000000000029,374.19999997616105,374.19999997616105,366.8000000000029,374.19999997616105,1,374.19999997616105,0,0,,Click Response,Right SR,4,object-20,Trial,greenBox.png,blueBox.png,**R**,**r**,1,3,Win r = R,16,16,1,# You **won 1** point,# You **won 3** point,# Winning,,,,
37,1720175692870,05/07/2024 10:34:52,1720179292870,1,05/07/2024 12:34:52,172913,29,task-c2ir,,38767738,BLIND,11376225,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,2-Armed Bandit (rehearsal),5,B,Consent,eligible,Spreadsheet1,Spreadsheet1,10,Trial,Feedback Right,g47dtj,3,timedOut,,4000.2999999523163,3999.699999999997,4000.2999999523163,4000.2999999523163,3999.699999999997,4000.2999999523163,1,4000.2999999523163,0,0,,Time Limit,screen,0,screen,Trial,greenBox.png,blueBox.png,**R**,**r**,1,3,Win r = R,16,16,1,# You **won 1** point,# You **won 3** point,# Winning,,,,
38,1720175693836,05/07/2024 10:34:53,1720179293836,1,05/07/2024 12:34:53,172913,29,task-c2ir,,38767738,BLIND,11376225,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,2-Armed Bandit (rehearsal),5,B,Consent,eligible,Spreadsheet1,Spreadsheet1,11,Trial,Fixation,gnptrq,1,continue,,966.9000000000087,966.9000000000087,966.9000000000087,966.9000000000087,966.9000000000087,966.9000000000087,1,966.9000000000087,0,0,,Fixation Timing,Fixation,1,object-7,Trial,greenBox.png,blueBox.png,**R**,**r**,5,4,Win r = R,16,16,1,# You **won 5** points,# You **won 4** points,# Winning,,,,
39,1720175694158,05/07/2024 10:34:54,1720179294158,1,05/07/2024 12:34:54,172913,29,task-c2ir,,38767738,BLIND,11376225,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,2-Armed Bandit (rehearsal),5,B,Consent,eligible,Spreadsheet1,Spreadsheet1,11,Trial,Bandits,91qg1k,2,response,greenBox.png,321.5999999284686,316.3999999999942,321.5999999284686,321.5999999284686,316.3999999999942,321.5999999284686,1,321.5999999284686,0,0,,Click Response,Left SR,3,object-19,Trial,greenBox.png,blueBox.png,**R**,**r**,5,4,Win r = R,16,16,1,# You **won 5** points,# You **won 4** points,# Winning,,,,
40,1720175698153,05/07/2024 10:34:58,1720179298153,1,05/07/2024 12:34:58,172913,29,task-c2ir,,38767738,BLIND,11376225,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,2-Armed Bandit (rehearsal),5,B,Consent,eligible,Spreadsheet1,Spreadsheet1,11,Trial,Feedback Left,n9r2n7,3,timedOut,,4000.5,3999.899999999994,4000.5,4000.5,3999.899999999994,4000.5,1,4000.5,0,0,,Time Limit,screen,0,screen,Trial,greenBox.png,blueBox.png,**R**,**r**,5,4,Win r = R,16,16,1,# You **won 5** points,# You **won 4** points,# Winning,,,,
41,1720175699120,05/07/2024 10:34:59,1720179299120,1,05/07/2024 12:34:59,172913,29,task-c2ir,,38767738,BLIND,11376225,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,2-Armed Bandit (rehearsal),5,B,Consent,eligible,Spreadsheet1,Spreadsheet1,12,Trial,Fixation,gnptrq,1,continue,,966.6000000000058,966.6000000000058,966.6000000000058,966.6000000000058,966.6000000000058,966.6000000000058,1,966.6000000000058,0,0,,Fixation Timing,Fixation,1,object-7,Trial,greenBox.png,blueBox.png,**R**,**r**,3,4,Win r = R,16,16,1,# You **won 3** points,# You **won 4** point,# Winning,,,,
42,1720175699403,05/07/2024 10:34:59,1720179299403,1,05/07/2024 12:34:59,172913,29,task-c2ir,,38767738,BLIND,11376225,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,2-Armed Bandit (rehearsal),5,B,Consent,eligible,Spreadsheet1,Spreadsheet1,12,Trial,Bandits,91qg1k,2,response,greenBox.png,283.20000000001164,266.6000000000058,283.20000000001164,283.20000000001164,266.6000000000058,283.20000000001164,1,283.20000000001164,0,0,,Click Response,Left SR,3,object-19,Trial,greenBox.png,blueBox.png,**R**,**r**,3,4,Win r = R,16,16,1,# You **won 3** points,# You **won 4** point,# Winning,,,,
43,1720175703386,05/07/2024 10:35:03,1720179303386,1,05/07/2024 12:35:03,172913,29,task-c2ir,,38767738,BLIND,11376225,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,2-Armed Bandit (rehearsal),5,B,Consent,eligible,Spreadsheet1,Spreadsheet1,12,Trial,Feedback Left,n9r2n7,3,timedOut,,4000.399999999994,4000,4000.399999999994,4000.399999999994,4000,4000.399999999994,1,4000.399999999994,0,0,,Time Limit,screen,0,screen,Trial,greenBox.png,blueBox.png,**R**,**r**,3,4,Win r = R,16,16,1,# You **won 3** points,# You **won 4** point,# Winning,,,,
44,1720175708815,05/07/2024 10:35:08,1720179308815,1,05/07/2024 12:35:08,172913,29,task-c2ir,,38767738,BLIND,11376225,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,2-Armed Bandit (rehearsal),5,B,Consent,eligible,Spreadsheet1,Spreadsheet1,1,rR Losing,Screen 1,w7og9r,1,continue,,5429.399999999994,5416.299999999988,5429.399999999994,5429.399999999994,5416.299999999988,5429.399999999994,1,5429.399999999994,0,0,,Click To Continue,Continue Button,2,object-202,rR Losing,,,,,,,,,,,,,,,,,
45,1720175709769,05/07/2024 10:35:09,1720179309769,1,05/07/2024 12:35:09,172913,29,task-c2ir,,38767738,BLIND,11376225,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,2-Armed Bandit (rehearsal),5,B,Consent,eligible,Spreadsheet1,Spreadsheet1,13,Trial,Fixation,gnptrq,1,continue,,966.7000000000116,966.7000000000116,966.7000000000116,966.7000000000116,966.7000000000116,966.7000000000116,1,966.7000000000116,0,0,,Fixation Timing,Fixation,1,object-7,Trial,blueBox.png,greenBox.png,**r**,**R**,-4,-7,Lose r = R,11,11,0,# You **lost 4** points,# You **lost 7** points,# Losing,,,,
46,1720175710916,05/07/2024 10:35:10,1720179310916,1,05/07/2024 12:35:10,172913,29,task-c2ir,,38767738,BLIND,11376225,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,2-Armed Bandit (rehearsal),5,B,Consent,eligible,Spreadsheet1,Spreadsheet1,13,Trial,Bandits,91qg1k,2,response,blueBox.png,1146.8999999999942,1133.1999999999825,1146.8999999999942,1146.8999999999942,1133.1999999999825,1146.8999999999942,1,1146.8999999999942,0,0,,Click Response,Left Arm,1,object-17,Trial,blueBox.png,greenBox.png,**r**,**R**,-4,-7,Lose r = R,11,11,0,# You **lost 4** points,# You **lost 7** points,# Losing,,,,
47,1720175714902,05/07/2024 10:35:14,1720179314902,1,05/07/2024 12:35:14,172913,29,task-c2ir,,38767738,BLIND,11376225,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,2-Armed Bandit (rehearsal),5,B,Consent,eligible,Spreadsheet1,Spreadsheet1,13,Trial,Feedback Left,n9r2n7,3,timedOut,,4000.2000000000116,3999.9000000000233,4000.2000000000116,4000.2000000000116,3999.9000000000233,4000.2000000000116,1,4000.2000000000116,0,0,,Time Limit,screen,0,screen,Trial,blueBox.png,greenBox.png,**r**,**R**,-4,-7,Lose r = R,11,11,0,# You **lost 4** points,# You **lost 7** points,# Losing,,,,
48,1720175715869,05/07/2024 10:35:15,1720179315869,1,05/07/2024 12:35:15,172913,29,task-c2ir,,38767738,BLIND,11376225,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,2-Armed Bandit (rehearsal),5,B,Consent,eligible,Spreadsheet1,Spreadsheet1,14,Trial,Fixation,gnptrq,1,continue,,966.5999999999767,966.5999999999767,966.5999999999767,966.5999999999767,966.5999999999767,966.5999999999767,1,966.5999999999767,0,0,,Fixation Timing,Fixation,1,object-7,Trial,blueBox.png,greenBox.png,**r**,**R**,-3,-5,Lose r = R,11,11,0,# You **lost 3** points,# You **lost 5** points,# Losing,,,,
49,1720175716344,05/07/2024 10:35:16,1720179316344,1,05/07/2024 12:35:16,172913,29,task-c2ir,,38767738,BLIND,11376225,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,2-Armed Bandit (rehearsal),5,B,Consent,eligible,Spreadsheet1,Spreadsheet1,14,Trial,Bandits,91qg1k,2,response,greenBox.png,475.89999992848607,466.6000000000058,475.89999992848607,475.89999992848607,466.6000000000058,475.89999992848607,1,475.89999992848607,0,0,,Click Response,Right Arm,2,object-18,Trial,blueBox.png,greenBox.png,**r**,**R**,-3,-5,Lose r = R,11,11,0,# You **lost 3** points,# You **lost 5** points,# Losing,,,,
50,1720175720335,05/07/2024 10:35:20,1720179320335,1,05/07/2024 12:35:20,172913,29,task-c2ir,,38767738,BLIND,11376225,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,2-Armed Bandit (rehearsal),5,B,Consent,eligible,Spreadsheet1,Spreadsheet1,14,Trial,Feedback Right,g47dtj,3,timedOut,,4000.2999999284802,4000,4000.2999999284802,4000.2999999284802,4000,4000.2999999284802,1,4000.2999999284802,0,0,,Time Limit,screen,0,screen,Trial,blueBox.png,greenBox.png,**r**,**R**,-3,-5,Lose r = R,11,11,0,# You **lost 3** points,# You **lost 5** points,# Losing,,,,
